Date,Time Range,Latitude,Longitude,Incident Type
7/2/2012,9:00PM - 10:00PM,42.095,-72.567,PG
7/2/2012,9:00PM - 10:00PM,42.095,-72.567,PG
7/2/2012,9:00PM - 10:00PM,42.095,-72.567,PG
7/2/2012,9:00PM - 10:00PM,42.095,-72.567,SG
7/2/2012,9:00PM - 10:00PM,42.095,-72.567,PG
7/2/2012,11:00PM - 12:00AM,42.092,-72.56,PG
7/2/2012,11:00PM - 12:00AM,42.093,-72.56,SG
7/2/2012,11:00PM - 12:00AM,42.092,-72.56,PG
7/2/2012,11:00PM - 12:00AM,42.091,-72.574,MG
7/3/2012,12:00AM - 1:00AM,42.106,-72.574,PG
7/3/2012,12:00AM - 1:00AM,42.106,-72.574,SG
7/3/2012,12:00AM - 1:00AM,42.106,-72.574,PG
7/3/2012,12:00AM - 1:00AM,42.111,-72.552,SG
7/3/2012,12:00AM - 1:00AM,42.109,-72.554,SG
7/3/2012,2:00AM -3:00AM,42.096,-72.571,MG
7/3/2012,2:00AM - 3:00AM,42.082,-72.588,SG
7/3/2012,8:00PM -9:00PM,42.118,-72.564,SG
7/3/2012,9:00PM-10:00PM,42.111,-72.566,SG
7/3/2012,10:00PM -11:00PM,42.087,-72.548,SG
7/3/2012,10:00PM - 11:00PM,42.084,-72.574,MG
7/3/2012,10:00PM - 11:00PM,42.115,-72.561,PG
7/3/2012,10:00PM - 11:00PM,42.085,-72.574,SG
7/3/2012,10:00PM - 11:00PM,42.107,-72.57,PG
7/3/2012,10:00PM - 11:00PM,42.093,-72.566,PG
7/3/2012,10:00PM - 11:00PM,42.085,-72.572,SG
7/3/2012,10:00PM - 11:00PM,42.085,-72.559,MG
7/3/2012,10:00PM - 11:00PM,42.096,-72.566,PG
7/3/2012,11:00PM - 12:00AM,42.095,-72.569,PG
7/3/2012,11:00PM - 12:00AM,42.095,-72.58,PG
7/3/2012,11:00PM - 12:00AM,42.109,-72.556,PG
7/3/2012,11:00PM - 12:00AM,42.118,-72.561,MG
7/3/2012,11:00PM - 12:00AM,42.089,-72.554,SG
7/3/2012,11:00PM - 12:00AM,42.106,-72.574,SG
7/3/2012,11:00PM - 12:00AM,42.118,-72.561,PG
7/3/2012,12:00AM - 1:00AM,42.095,-72.571,PG
7/4/2012,12:00AM - 1:00AM,42.087,-72.576,MG
7/4/2012,2:00AM - 3:00AM,42.108,-72.557,PG
7/4/2012,2:00AM -3:00AM,42.108,-72.557,PG
7/4/2012,2:00AM - 3:00AM,42.097,-72.579,PG
7/4/2012,3:00AM -4:00AM,42.099,-72.578,SG
7/4/2012,1:00PM -2:00PM,42.091,-72.564,SG
7/4/2012,1:00PM -2:00PM,42.1,-72.561,SG
7/4/2012,1:00PM -2:00PM,42.102,-72.565,SG
7/4/2012,1:00PM -2:00PM,42.102,-72.565,SG
7/4/2012,2:00PM -3:00PM,42.101,-72.582,SG
7/4/2012,2:00PM -3:00PM,42.093,-72.559,SG
7/4/2012,3:00PM -4:00PM,42.12,-72.561,MG
7/4/2012,4:00PM -5:00PM,42.091,-72.562,SG
7/4/2012,4:00PM -5:00PM,42.101,-72.582,SG
7/4/2012,4:00PM -5:00PM,42.101,-72.582,PG
7/4/2012,4:00PM -5:00PM,42.101,-72.582,SG
7/4/2012,4:00PM - 5:00PM,42.101,-72.582,SG
7/4/2012,4:00PM-5:00PM,42.1,-72.582,SG
7/4/2012,4:00PM -5:00PM,42.101,-72.582,SG
7/4/2012,4:00PM -5:00PM,42.099,-72.572,SG
7/4/2012,8:00PM -9:00PM,42.101,-72.582,PG
7/4/2012,9:00PM - 10:00PM,42.101,-72.581,SG
7/4/2012,9:00PM - 10:00PM,42.097,-72.593,SG
7/4/2012,9:00PM - 10:00PM,42.095,-72.578,PG
7/4/2012,9:00PM - 10:00PM,42.096,-72.579,PG
7/4/2012,9:00PM - 10:00PM,42.098,-72.584,PG
7/4/2012,9:00PM -10:00PM,42.107,-72.585,PG
7/4/2012,9:00PM - 10:00PM,42.107,-72.585,PG
7/4/2012,9:00PM - 10:00PM,42.107,-72.585,PG
7/4/2012,9:00PM - 10:00PM,42.099,-72.563,PG
7/4/2012,9:00PM - 10:00PM,42.1,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.102,-72.572,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.107,-72.585,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.105,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.113,-72.568,MG
7/4/2012,9:00PM - 10:00PM,42.088,-72.578,PG
7/4/2012,9:00PM - 10:00PM,42.088,-72.578,PG
7/4/2012,9:00PM - 10:00PM,42.088,-72.578,PG
7/4/2012,9:00PM - 10:00PM,42.104,-72.582,SG
7/4/2012,9:00PM - 10:00PM,42.101,-72.582,PG
7/4/2012,9:00PM - 10:00PM,42.097,-72.58,PG
7/4/2012,9:00PM - 10:00PM,42.102,-72.572,PG
7/4/2012,9:00PM - 10:00PM,42.102,-72.572,PG
7/4/2012,9:00PM - 10:00PM,42.102,-72.572,SG
7/4/2012,9:00PM - 10:00PM,42.091,-72.564,PG
7/4/2012,9:00PM - 10:00PM,42.091,-72.565,PG
7/4/2012,9:00PM - 10:00PM,42.085,-72.572,SG
7/4/2012,9:00PM - 10:00PM,42.091,-72.565,PG
7/4/2012,9:00PM - 10:00PM,42.112,-72.568,MG
7/4/2012,9:00PM - 10:00PM,42.095,-72.58,PG
7/4/2012,9:00PM - 10:00PM,42.093,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.093,-72.566,PG
7/4/2012,9:00PM - 10:00PM,42.093,-72.566,PG
7/4/2012,9:00PM-10:00PM,42.093,-72.564,SG
7/4/2012,9:00PM-10:00PM,42.107,-72.562,PG
7/4/2012,9:00PM - 10:00PM,42.1,-72.57,PG
7/4/2012,9:00PM - 10:00PM,42.102,-72.565,PG
7/4/2012,9:00PM - 10:00PM,42.1,-72.57,PG
7/4/2012,10:00PM - 11:00PM,42.101,-72.569,PG
7/4/2012,10:00PM - 11:00PM,42.089,-72.577,PG
7/4/2012,10:00PM - 11:00PM,42.1,-72.57,PG
7/4/2012,10:00PM - 11:00PM,42.102,-72.565,PG
7/4/2012,10:00PM - 11:00PM,42.1,-72.57,PG
7/4/2012,10:00PM-11:00PM,42.1,-72.57,PG
7/4/2012,10:00PM -11:00PM,42.098,-72.577,PG
7/4/2012,10:00PM - 11:00PM,42.097,-72.586,PG
7/4/2012,10:00PM - 11:00PM,42.091,-72.565,PG
7/4/2012,10:00PM-11:00PM,42.097,-72.579,PG
7/4/2012,10:00PM - 11:00PM,42.091,-72.565,PG
7/4/2012,10:00PM - 11:00PM,42.095,-72.58,PG
7/4/2012,10:00PM - 11:00PM,42.092,-72.578,PG
7/4/2012,10:00PM - 11:00PM,42.091,-72.565,PG
7/4/2012,10:00PM - 11:00PM,42.098,-72.58,PG
7/4/2012,10:00PM - 11:00PM,42.091,-72.564,SG
7/4/2012,10:00PM - 11:00PM,42.1,-72.568,PG
7/4/2012,10:00PM - 11:00PM,42.091,-72.565,SG
7/4/2012,11:00PM - 12:00AM,42.099,-72.567,SG
7/4/2012,11:00PM - 12:00AM,42.093,-72.568,SG
7/4/2012,11:00PM - 12:00AM,42.097,-72.579,PG
7/4/2012,11:00PM - 12:00AM,42.097,-72.579,PG
7/4/2012,11:00PM - 12:00AM,42.107,-72.574,PG
7/4/2012,11:00PM - 12:00AM,42.108,-72.567,PG
7/4/2012,11:00PM - 12:00AM,42.087,-72.579,PG
7/4/2012,11:00PM - 12:00AM,42.096,-72.571,MG
7/4/2012,11:00PM - 12:00AM,42.107,-72.577,SG
7/4/2012,11:00PM - 12:00AM,42.091,-72.565,PG
7/4/2012,11:00PM - 12:00AM,42.103,-72.564,PG
7/4/2012,11:00PM - 12:00AM,42.103,-72.564,PG
7/4/2012,11:00PM - 12:00AM,42.108,-72.557,PG
7/4/2012,11:00PM - 12:00AM,42.108,-72.556,PG
7/4/2012,11:00PM - 12:00AM,42.103,-72.564,PG
7/4/2012,11:00PM - 12:00AM,42.108,-72.557,PG
7/4/2012,11:00PM - 12:00AM,42.091,-72.565,PG
7/4/2012,11:00PM - 12:00AM,42.1,-72.572,PG
7/4/2012,11:00PM - 12:00AM,42.092,-72.564,PG
7/4/2012,11:00PM - 12:00AM,42.096,-72.571,PG
7/4/2012,11:00PM - 12:00AM,42.092,-72.571,SG
7/4/2012,11:00PM - 12:00AM,42.108,-72.558,SG
7/4/2012,11:00PM - 12:00AM,42.103,-72.565,PG
7/4/2012,12:00AM - 1:00AM,42.091,-72.565,PG
7/4/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/4/2012,12:00AM - 1:00AM,42.097,-72.572,PG
7/4/2012,12:00AM - 1:00AM,42.101,-72.585,PG
7/4/2012,12:00AM - 1:00AM,42.088,-72.574,PG
7/4/2012,12:00AM - 1:00AM,42.108,-72.566,PG
7/4/2012,12:00AM - 1:00AM,42.101,-72.585,PG
7/4/2012,12:00AM - 1:00AM,"42,101",-72.585,PG
7/4/2012,12:00AM - 1:00AM,42.101,-72.585,PG
7/4/2012,12:00AM - 1:00AM,42.091,-72.565,PG
7/4/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/4/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/4/2012,12:00AM - 1:00AM,42.091,-72.565,PG
7/5/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/5/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/5/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/5/2012,12:00AM - 1:00AM,42.106,-72.556,SG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.094,-72.571,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.11,-72.556,PG
7/5/2012,12:00AM - 1:00AM,42.107,-72.557,MG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,PG
7/5/2012,12:00AM - 1:00AM,42.098,-72.582,SG
7/5/2012,12:00AM - 1:00AM,42.107,-72.557,MG
7/5/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/5/2012,12:00AM - 1:00AM,42.108,-72.557,PG
7/5/2012,1:00AM - 2:00AM,42.107,-72.556,MG
7/5/2012,1:00AM - 2:00AM,42.108,-72.557,SG
7/5/2012,1:00AM - 2:00AM,42.114,-72.558,SG
7/5/2012,1:00AM - 2:00AM,42.114,-72.558,SG
7/5/2012,1:00AM - 2:00AM,42.114,-72.558,SG
7/5/2012,1:00AM - 2:00AM,42.114,-72.558,SG
7/5/2012,1:00AM - 2:00AM,42.108,-72.558,PG
7/5/2012,1:00AM - 2:00AM,42.107,-72.557,SG
7/5/2012,1:00AM - 2:00AM,42.091,-72.565,SG
7/5/2012,1:00AM - 2:00AM,42.091,-72.565,PG
7/5/2012,1:00AM - 2:00AM,42.091,-72.564,SG
7/5/2012,1:00AM - 2:00AM,42.091,-72.564,SG
7/5/2012,1:00AM - 2:00AM,42.092,-72.565,SG
7/5/2012,2:00AM -3:00AM,42.11,-72.574,MG
7/5/2012,2:00AM -3:00AM,42.11,-72.575,MG
7/5/2012,1:00PM -2:00PM,42.107,-72.571,SG
7/5/2012,9:00PM - 10:00PM,42.099,-72.572,PG
7/5/2012,9:00PM - 10:00PM,42.099,-72.572,PG
7/5/2012,9:00PM - 10:00PM,42.117,-72.558,SG
7/5/2012,9:00PM - 10:00PM,42.111,-72.568,SG
7/6/2012,12:00AM - 1:00AM,42.11,-72.554,SG
7/6/2012,7:00PM -8:00PM,42.106,-72.572,SG
7/6/2012,9:00PM - 10:00PM,42.117,-72.576,PG
7/6/2012,9:00PM - 10:00PM,42.117,-72.576,PG
7/6/2012,10:00PM - 11:00PM,42.089,-72.567,PG
7/6/2012,10:00PM - 11:00PM,42.117,-72.576,PG
7/6/2012,10:00PM - 11:00PM,42.088,-72.57,PG
7/6/2012,11:00PM - 12:00AM,42.102,-72.571,PG
7/7/2012,1:00AM - 2:00AM,42.091,-72.575,MG
7/7/2012,1:00AM - 2:00AM,42.09,-72.576,SG
7/7/2012,1:00AM - 2:00AM,42.117,-72.558,MG
7/7/2012,1:00AM - 2:00AM,42.117,-72.558,SG
7/7/2012,1:00AM - 2:00AM,42.117,-72.558,SG
7/7/2012,1:00AM - 2:00AM,42.117,-72.558,PG
7/7/2012,1:00AM - 2:00AM,42.117,-72.558,SG
7/7/2012,1:00AM - 2:00AM,42.117,-72.559,SG
7/7/2012,1:00AM - 2:00AM,42.117,-72.559,SG
7/7/2012,1:00AM - 2:00AM,42.104,-72.588,PG
7/7/2012,2:00AM - 3:00AM,42.099,-72.56,SG
7/7/2012,2:00AM -3:00AM,42.099,-72.56,MG
7/7/2012,2:00AM - 3:00AM,42.099,-72.56,MG
7/7/2012,2:00AM -3:00AM,42.099,-72.56,PG
7/7/2012,2:00AM -3:00AM,42.099,-72.56,PG
7/7/2012,2:00AM -3:00AM,42.099,-72.56,SG
7/7/2012,2:00AM -3:00AM,42.099,-72.56,SG
7/7/2012,2:00AM -3:00AM,42.1,-72.579,MG
7/7/2012,2:00AM -3:00AM,42.101,-72.58,MG
7/7/2012,2:00AM -3:00AM,42.103,-72.573,MG
7/7/2012,2:00AM -3:00AM,42.106,-72.575,SG
7/7/2012,3:00AM - 4:00AM,42.084,-72.586,MG
7/7/2012,3:00AM - 4:00AM,42.084,-72.586,PG
7/7/2012,10:00AM - 11:00AM,42.088,-72.554,SG
7/7/2012,12:00PM -1:00PM,42.09,-72.558,SG
7/7/2012,6:00PM -7:00PM,42.103,-72.564,SG
7/7/2012,6:00PM -7:00PM,42.105,-72.566,SG
7/7/2012,6:00PM -7:00PM,42.105,-72.566,SG
7/7/2012,6:00PM -7:00PM,42.105,-72.566,SG
7/7/2012,9:00PM - 10:00PM,42.115,-72.585,SG
7/7/2012,9:00PM - 10:00PM,42.113,-72.569,SG
7/7/2012,9:00PM - 10:00PM,42.114,-72.585,SG
7/7/2012,9:00PM - 10:00PM,42.115,-72.586,SG
7/7/2012,9:00PM - 10:00PM,42.113,-72.57,PG
7/7/2012,9:00PM -10:00PM,42.103,-72.564,SG
7/7/2012,9:00PM -10:00PM,42.103,-72.564,PG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,PG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,SG
7/7/2012,9:00PM - 10:00PM,42.107,-72.585,MG
7/7/2012,9:00PM - 10:00PM,42.107,-72.585,MG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,MG
7/7/2012,9:00PM-10:00PM,42.103,-72.564,SG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,MG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,MG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,PG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,SG
7/7/2012,9:00PM - 10:00PM,42.122,-72.579,MG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,SG
7/7/2012,9:00PM - 10:00PM,42.104,-72.566,SG
7/7/2012,9:00PM - 10:00PM,42.096,-72.565,SG
7/7/2012,9:00PM - 10:00PM,42.096,-72.565,SG
7/7/2012,9:00PM - 10:00PM,42.105,-72.566,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,PG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,PG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,MG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,SG
7/7/2012,9:00PM - 10:00PM,42.106,-72.567,SG
7/7/2012,9:00PM - 10:00PM,42.123,-72.574,SG
7/7/2012,9:00PM - 10:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.119,-72.56,MG
7/7/2012,10:00PM - 11:00PM,42.12,-72.56,SG
7/7/2012,10:00PM - 11:00PM,42.12,-72.56,MG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,MG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,MG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.096,-72.565,SG
7/7/2012,10:00PM - 11:00PM,42.096,-72.565,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.102,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM - 11:00PM,42.101,-72.553,SG
7/7/2012,10:00PM - 11:00PM,42.101,-72.551,SG
7/7/2012,10:00PM - 11:00PM,42.101,-72.552,SG
7/7/2012,10:00PM - 11:00PM,42.101,-72.552,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.12,-72.559,PG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.118,-72.572,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.119,-72.572,SG
7/7/2012,10:00PM - 11:00PM,42.116,-72.572,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.094,-72.569,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.562,SG
7/7/2012,10:00PM -11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,MG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM-11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM -11:00PM,42.103,-72.565,MG
7/7/2012,10:00PM - 11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM -11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM -11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM -11:00PM,42.103,-72.564,SG
7/7/2012,10:00PM -11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM-11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM-11:00PM,42.103,-72.564,PG
7/7/2012,10:00PM - 11:00PM,42.102,-72.566,SG
7/7/2012,10:00PM - 11:00PM,42.097,-72.573,SG
7/7/2012,12:00AM - 1:00AM,42.092,-72.568,SG
7/8/2012,12:00AM - 1:00AM,42.111,-72.577,SG
7/8/2012,11:00AM - 12:00PM,42.107,-72.572,SG
7/8/2012,1:00PM -2:00PM,42.107,-72.572,SG
7/8/2012,2:00PM -3:00PM,42.107,-72.572,SG
7/8/2012,3:00PM -4:00PM,42.089,-72.559,SG
7/8/2012,4:00PM -5:00PM,42.099,-72.583,MG
7/8/2012,5:00PM -6:00PM,42.11,-72.574,SG
7/8/2012,8:00PM -9:00PM,42.11,-72.565,MG
7/8/2012,8:00PM -9:00PM,42.11,-72.565,PG
7/8/2012,10:00PM - 11:00PM,42.11,-72.561,SG
7/8/2012,10:00PM - 11:00PM,42.094,-72.561,SG
7/8/2012,10:00PM - 11:00PM,42.088,-72.578,SG
7/8/2012,10:00PM-11:00PM,42.113,-72.549,SG
7/8/2012,10:00PM -11:00PM,42.112,-72.55,MG
7/8/2012,10:00PM -11:00PM,42.113,-72.549,SG
7/8/2012,10:00PM - 11:00PM,42.107,-72.55,PG
7/8/2012,10:00PM-11:00PM,42.108,-72.549,MG
7/8/2012,10:00PM - 11:00PM,42.108,-72.549,MG
7/8/2012,10:00PM - 11:00PM,42.108,-72.549,MG
7/8/2012,10:00PM -11:00PM,42.108,-72.553,MG
7/8/2012,10:00PM -11:00PM,42.108,-72.553,MG
7/8/2012,10:00PM - 11:00PM,42.107,-72.549,MG
7/8/2012,10:00PM -11:00PM,42.108,-72.548,SG
7/8/2012,10:00PM -11:00PM,42.107,-72.549,SG
7/8/2012,10:00PM-11:00PM,42.108,-72.549,SG
7/8/2012,10:00PM - 11:00PM,42.108,-72.549,SG
7/8/2012,10:00PM-11:00PM,42.108,-72.549,MG
7/8/2012,10:00PM -11:00PM,42.108,-72.549,SG
7/8/2012,10:00PM - 11:00PM,42.108,-72.548,MG
7/8/2012,10:00PM - 11:00PM,42.108,-72.549,MG
7/8/2012,11:00PM - 12:00AM,42.094,-72.561,PG
7/8/2012,11:00PM - 12:00AM,42.094,-72.561,MG
7/8/2012,11:00PM - 12:00AM,42.094,-72.561,PG
7/8/2012,11:00PM - 12:00AM,42.094,-72.561,MG
7/8/2012,11:00PM - 12:00AM,42.094,-72.561,SG
7/8/2012,11:00PM - 12:00AM,42.094,-72.561,MG
7/8/2012,11:00PM - 12:00AM,42.108,-72.559,PG
7/8/2012,11:00PM - 12:00AM,42.108,-72.559,MG
7/8/2012,11:00PM - 12:00AM,42.108,-72.559,MG
7/8/2012,11:00PM - 12:00AM,42.105,-72.567,MG
7/9/2012,12:00AM - 1:00AM,42.09,-72.577,/ SG
7/9/2012,12:00AM - 1:00AM,42.09,-72.577,SG
7/9/2012,1:00AM - 2:00AM,42.095,-72.565,SG
7/9/2012,2:00AM -3:00AM,42.093,-72.568,SG
7/9/2012,4:00AM - 5:00AM,42.095,-72.581,SG
7/9/2012,5:00PM -6:00PM,42.122,-72.562,SG
7/9/2012,5:00PM -6:00PM,42.123,-72.562,SG
7/9/2012,8:00PM -9:00PM,42.116,-72.559,SG
7/9/2012,9:00PM - 10:00PM,42.115,-72.586,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.571,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,PG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.571,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,PG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,MG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,PG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM -10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,MG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.098,-72.572,SG
7/9/2012,9:00PM - 10:00PM,42.094,-72.56,SG
7/9/2012,9:00PM - 10:00PM,42.115,-72.561,SG
7/9/2012,9:00PM - 10:00PM,42.115,-72.565,SG
7/9/2012,10:00PM -11:00PM,42.116,-72.557,PG
7/9/2012,10:00PM - 11:00PM,42.115,-72.558,PG
7/9/2012,10:00PM - 11:00PM,42.115,-72.558,MG
7/9/2012,10:00PM - 11:00PM,42.115,-72.558,MG
7/9/2012,10:00PM-11:00PM,42.115,-72.558,PG
7/9/2012,10:00PM - 11:00PM,42.107,-72.571,SG
7/9/2012,10:00PM - 11:00PM,42.121,-72.56,SG
7/9/2012,10:00PM - 11:00PM,42.095,-72.577,SG
7/9/2012,10:00PM-11:00PM,42.118,-72.57,SG
7/9/2012,10:00PM - 11:00PM,42.121,-72.559,SG
7/9/2012,10:00PM - 11:00PM,42.11,-72.569,MG
7/9/2012,11:00PM - 12:00AM,42.114,-72.553,SG
7/9/2012,11:00PM - 12:00AM,42.108,-72.572,SG
7/9/2012,11:00PM - 12:00AM,42.121,-72.554,SG
7/9/2012,11:00PM - 12:00AM,42.123,-72.551,SG
7/10/2012,1:00AM - 2:00AM,42.096,-72.581,SG
7/10/2012,1:00AM - 2:00AM,42.107,-72.571,SG
7/10/2012,1:00AM - 2:00AM,42.113,-72.56,SG
7/10/2012,1:00AM - 2:00AM,42.112,-72.561,SG
7/10/2012,2:00PM -3:00PM,42.093,-72.559,MG
7/10/2012,5:00PM-6:00PM,42.092,-72.56,SG
7/10/2012,8:00PM -9:00PM,42.085,-72.55,SG
7/10/2012,9:00PM - 10:00PM,42.102,-72.571,SG
7/10/2012,9:00PM - 10:00PM,42.123,-72.57,MG
7/10/2012,9:00PM - 10:00PM,42.124,-72.57,MG
7/10/2012,9:00PM - 10:00PM,42.113,-72.582,SG
7/10/2012,9:00PM - 10:00PM,42.103,-72.567,SG
7/10/2012,9:00PM - 10:00PM,42.113,-72.582,SG
7/10/2012,9:00PM - 10:00PM,42.088,-72.557,MG
7/10/2012,9:00PM - 10:00PM,42.103,-72.576,SG
7/10/2012,10:00PM - 11:00PM,42.094,-72.558,PG
7/10/2012,10:00PM - 11:00PM,42.094,-72.558,PG
7/10/2012,10:00PM - 11:00PM,42.107,-72.545,SG
7/10/2012,10:00PM - 11:00PM,42.107,-72.546,SG
7/10/2012,10:00PM - 11:00PM,42.107,-72.545,SG
7/10/2012,10:00PM - 11:00PM,42.105,-72.549,SG
7/10/2012,10:00PM - 11:00PM,42.084,-72.576,SG
7/10/2012,11:00PM - 12:00AM,42.102,-72.565,MG
7/10/2012,11:00PM - 12:00AM,42.088,-72.554,SG
7/10/2012,11:00PM - 12:00AM,42.088,-72.554,SG
7/10/2012,11:00PM - 12:00AM,42.115,-72.56,MG
7/10/2012,11:00PM - 12:00AM,42.114,-72.562,MG
7/11/2012,7:00AM - 8:00AM,42.096,-72.578,MG
7/11/2012,7:00AM - 8:00AM,42.096,-72.578,MG
7/11/2012,4:00PM -5:00PM,42.111,-72.574,SG
7/11/2012,8:00PM -9:00PM,42.093,-72.591,SG
7/11/2012,8:00PM -9:00PM,42.116,-72.558,MG
7/11/2012,9:00PM - 10:00PM,42.12,-72.57,PG
